,mu,K,pc,s,beta,u1init,u2init,buinit,r1init,r2init,u1eq,u2eq,bueq,r1eq,r2eq,Weq,time,reached_eq,URstable
107,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.1,0.05,0.85,0.9,0.85,0.5950630140310385,0.31877427566161565,0.08616271030734578,1.0,1.0,1.841344746068544,500000,False,0.0
108,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.1,0.05,0.85,0.89,0.2,0.7644206156433112,0.14941667404934308,0.0861627103073458,1.0,1.0,1.8413447460685428,500000,False,0.0
109,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.1,0.05,0.85,0.2,0.9,0.3087066139426529,0.6051306757500013,0.0861627103073458,1.0,1.0,1.8413447460685424,500000,False,0.0
110,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.4,0.48,0.12,0.1,0.05,0.5532565552061904,0.3605807344864639,0.08616271030734582,1.0,1.0,1.841344746068542,500000,False,0.0
111,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.4,0.48,0.12,0.3,0.5,0.3284684536843529,0.5853688360083013,0.0861627103073458,1.0,1.0,1.8413447460685428,500000,False,0.0
112,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.4,0.48,0.12,0.9,0.85,0.4328342833423762,0.4810030063502779,0.08616271030734579,1.0,1.0,1.8413447460685437,500000,False,0.0
113,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.4,0.48,0.12,0.89,0.2,0.6785806061436728,0.23525668354898144,0.08616271030734579,1.0,1.0,1.8413447460685437,500000,False,0.0
114,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.4,0.48,0.12,0.2,0.9,0.19199006702320004,0.7218472226694541,0.0861627103073458,1.0,1.0,1.8413447460685428,500000,False,0.0
115,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.9,0.08,0.020000000000000014,0.1,0.05,0.8094733717718854,0.10436391792076882,0.0861627103073458,1.0,1.0,1.8413447460685428,500000,False,0.0
116,-2.0,0.8413444594169709,2.866515719235352e-07,3.0,0.0,0.9,0.08,0.020000000000000014,0.3,0.5,0.7428232198437287,0.17101406984892548,0.08616271030734579,1.0,1.0,1.8413447460685437,500000,False,0.0
